Type	Tissue	spemirp.value	spehostp.value	speratiop.value	spemirestimate	spehostestimate	speratioestimate	spemirfulogp	spehostfulogp	speratiofulogp	normirp.value	norhostp.value	norratiop.value	normirestimate	norhostestimate	norratioestimate	normirfulogp	norhostfulogp	norratiofulogp
ENSG00000187772hsa-let-7i-5p	TCGA-MESO	0.102128278021052	0.0266945211520844	0.0425376917101711	0.177460551154698	0.238975960879921	-0.219248209843118	0.990853990644525	1.57357786513657	-1.37122608060006	0.269681229916183	0.00668123765868779	0.0299543745388971	0.120353360274068	0.290395963276933	-0.234232670604575	0.569149279826325	2.17514307965762	-1.52353974424726
ENSG00000187772hsa-let-7i-5p	TCGA-OV	1.45615356911385e-06	0.0681950202085108	9.3722220557855e-07	-0.24575242955367	0.094281168613466	-0.250061212442143	-5.83679282096958	1.16624733758584	-6.0281574302266	5.06510838284279e-08	0.0666806913033699	5.68290556166783e-09	-0.276793281009565	0.0948011793977713	-0.295103856811573	-7.29541125720065	1.1759999063293	-8.2454295609863
ENSG00000187772hsa-let-7i-5p	TCGA-PAAD	0.323896044665118	0.896676811961	0.38033186032599	-0.0743615125965867	0.00980228045500455	-0.0661492731559069	-0.489594355449538	0.047364060939834	-0.41983729230022	0.0361720608065874	0.618558487617438	0.600652673639268	-0.157156098265318	-0.0375702743459183	-0.0394981067198507	-1.44162674776496	-0.208619229505208	-0.22137658544405
ENSG00000187772hsa-let-7i-5p	TCGA-PCPG	5.98904842945481e-18	0.33144697382026	1.49652362317804e-08	-0.581575456033661	0.0721943812960836	-0.403386596743781	-17.2226421750507	0.479585941827209	-7.8249164232709	1.62338283562284e-15	0.843726664884613	2.73405464932098e-06	-0.544485799862981	0.0146719381165435	-0.338702179432163	-14.7895790502339	0.073798225363276	-5.56319280883867
ENSG00000187772hsa-let-7i-5p	TCGA-PRAD	0.0886397390055873	0.448347424515235	0.0770406831072811	-0.0766081375519707	0.0341537465532187	-0.0795462660566612	-1.0523715313679	0.348385320656982	-1.1132798750475	0.0810018657854247	0.154756319502458	0.0192080026122538	-0.0785049283702774	0.0640522160583881	-0.105214969390152	-1.09150497752898	0.81035160745157	-1.71651779388776
ENSG00000187772hsa-let-7i-5p	TCGA-READ	0.281700607400148	0.0163243852838565	0.28285574575616	0.0853507520373104	0.189034329726564	-0.0851468870675182	0.550212216591621	1.78716316367344	-0.548434994845262	0.712907387983701	0.0360947477015729	0.122322080803814	0.0292203397520612	0.165326573471185	-0.12226629192965	0.146966884594167	1.44255598951202	-0.912495139810189
ENSG00000187772hsa-let-7i-5p	TCGA-SARC	0.138262490454993	0.494784453799086	0.0848577301441272	-0.091998496802367	0.0424439185931398	-0.106868857550901	-0.85929562464786	0.305583954425575	-1.07130858933896	0.196921852264264	0.224522351702669	0.0532605867013159	-0.0801280809764161	0.0754361723573245	-0.119781303129018	-0.705706087867973	0.648740417520675	-1.27359405382384
ENSG00000187772hsa-let-7i-5p	TCGA-SKCM	4.81324070567305e-19	0.0196286798331596	6.11126973275653e-14	-0.403862658051605	0.110090562261144	-0.344287880662255	-18.3175624191181	1.70710890877769	-13.2138685474269	1.31758947743597e-30	0.0112939974704199	4.85735491303469e-17	-0.506313659212376	0.1194663035373	-0.381909729936797	-29.8802198821972	1.94715231387051	-16.3136001627116
ENSG00000187772hsa-let-7i-5p	TCGA-STAD	0.194929834522379	1.01378525227007e-05	2.12047703759233e-06	-0.0679973679845539	0.228764023951548	-0.245227520561064	-0.710121685885766	4.9940540308324	-5.67356642610497	0.0500336965128971	0.0010043363916283	2.80104234647123e-05	-0.102655102002783	0.171481474735921	-0.217383778115936	-1.30073741005185	2.99812080057839	-4.55268032541429
ENSG00000187772hsa-let-7i-5p	TCGA-TGCT	9.72829227445704e-08	8.38589534794265e-17	0.000362744969597947	-0.411155189581325	-0.602775363120545	0.281945915190214	-7.0119633900371	-16.0764505616909	3.44039860147052	0.000350893051571188	3.03536404764673e-09	0.0112509502336594	-0.282605713503106	-0.452447330239504	0.202468843578848	-3.45482523165398	-8.517789214176	1.94881079632531
ENSG00000187772hsa-let-7i-5p	TCGA-THCA	0.043459199729277	0.263883953993259	0.985857786806802	-0.0895428448172667	-0.0496130745964587	-0.000787608078749177	-1.36191827517056	-0.578587017146577	-0.00618572893258155	0.0024314983853754	0.0447077251766911	0.742578098347811	-0.134101695802301	-0.0890183280050553	-0.0145930028826301	-2.61412601448683	-1.34961742738861	-0.129257864033856
ENSG00000187772hsa-let-7i-5p	TCGA-THYM	0.277043725342694	0.47946973001894	0.251654744435503	-0.100451711460614	0.065446115047684	-0.105906804402551	-0.5574516815622	0.319238805595932	-0.599194877455456	0.0227562718810551	0.481808579508866	0.0601834163089211	-0.208676853451375	0.0650989646225878	-0.172814139003628	-1.64289888613047	0.317125470837918	-1.22052316318947
ENSG00000187772hsa-let-7i-5p	TCGA-UCEC	1.6275789003327e-06	0.0126086857677747	1.48634013218733e-07	-0.205753516025538	0.107890948432781	-0.224979277002292	-5.78845794890506	1.89933017857746	-6.82788179580489	3.52185071361523e-06	0.00301191960355831	4.24380640465725e-08	-0.199148943648723	0.128144473829469	-0.234397274006865	-5.4532290571215	2.52115662483421	-7.37224443610594
ENSG00000187772hsa-let-7i-5p	TCGA-UCS	8.88681432757205e-06	0.059957507799287	2.17380165074668e-06	-0.555365686944634	0.252973342447027	-0.585167464114833	-5.05125389346212	1.22215642738333	-5.66278008578612	0.00133630331366688	0.0334394242730349	3.00246660971032e-05	-0.418289618998818	0.284711917436865	-0.527059000681598	-2.87409495465916	1.47574120842191	-4.52252181366667
ENSG00000187772hsa-let-7i-5p	TCGA-UVM	0.253972279778994	0.62530329617992	0.255558743058033	-0.129036988057207	0.055429347114688	-0.128610396756175	-0.595213682576874	0.203909282003839	-0.59250925657176	0.0559640416867761	0.733728280181962	0.309183801609929	-0.214572475045216	0.038625913648321	-0.115130292351128	-1.25209092858192	0.13446474153545	-0.509783267197768
